Time,SoC,Current,Voltage
1.72771e+09,356.9
1.72771e+09,355.3
1.72771e+09,353.8
1.72771e+09,358.4
1.72771e+09,354.7
1.72771e+09,354.4
1.72771e+09,354.1
1.72771e+09,354.1
1.72771e+09,351.2
1.72771e+09,353.6
1.72771e+09,354
1.72771e+09,353
1.72771e+09,353
1.72771e+09,345.4
1.72771e+09,351.9
1.72771e+09,350.3
1.72771e+09,352.5
1.72771e+09,350.6
1.72771e+09,350.7
1.72773e+09,349.9
1.72773e+09,349.8
1.72773e+09,349.7
1.72773e+09,349.7
1.72773e+09,349.3
1.72773e+09,348.5
1.72773e+09,348.5
1.72773e+09,348.1
1.72773e+09,348.3
1.72773e+09,348.4
1.72773e+09,348.4
1.72773e+09,347.1
1.72773e+09,345.9
1.72774e+09,344.8
1.72774e+09,344.5
1.72774e+09,346.6
1.72774e+09,343.2
1.72774e+09,343.1
1.72774e+09,346.5
1.72774e+09,339.1
1.72774e+09,342.2
1.72774e+09,338.7
1.72774e+09,344.8
1.72774e+09,341.2
1.72774e+09,341.2
1.72774e+09,335.4
1.72774e+09,337.4
1.72774e+09,337.1
1.72774e+09,335.9
1.72774e+09,333.4
1.72774e+09,334.2
1.72774e+09,333.9
1.72774e+09,334.6
1.72774e+09,334.6
1.72774e+09,334.6
1.72774e+09,334.4
1.72774e+09,334.3
1.72774e+09,327.8
1.72774e+09,334.1
1.72774e+09,333.4
1.72774e+09,333.2
1.72774e+09,328.6
1.72774e+09,330.4
1.72774e+09,328.1
1.72774e+09,323.3
1.72775e+09,324.9
1.72775e+09,325.9
1.72775e+09,332.5
1.72775e+09,325.4
1.72775e+09,329
1.72775e+09,329.1
1.72775e+09,330.2
1.72775e+09,328.2
1.72775e+09,328.6
1.72775e+09,323.7
1.72775e+09,328.7
1.72775e+09,329.2
1.72775e+09,328.6
1.72775e+09,344.6
1.72775e+09,344.2
1.72775e+09,344.1
1.72775e+09,343.7
1.72775e+09,342.9
1.72775e+09,340.6
1.72775e+09,337.1
1.72775e+09,336.3
1.72775e+09,336.9
1.72775e+09,336.7
1.72775e+09,337.9
1.72776e+09,336.6
1.72776e+09,335.9
1.72776e+09,337.5
1.72776e+09,335.4
1.72776e+09,332.7
1.72776e+09,333.8
1.72776e+09,330.8
1.72776e+09,331
1.72776e+09,332.2
1.72776e+09,331.7
1.72776e+09,332.9
1.72776e+09,329.3
1.72776e+09,331.2
1.7278e+09,374.5
1.7278e+09,374.3
1.7278e+09,374.3
1.7278e+09,372.2
1.7278e+09,372.8
1.7278e+09,374.1
1.7278e+09,369.8
1.7278e+09,372.6
1.7278e+09,374.2
1.7278e+09,372.5
1.7278e+09,366.2
1.72785e+09,368.9
1.72785e+09,364.8
1.72786e+09,361.1
1.72786e+09,363
1.72786e+09,363.4
1.72786e+09,364
1.72786e+09,363.9
1.72786e+09,364.4
1.72786e+09,361.8
1.72786e+09,365.3
1.72786e+09,359.1
1.72786e+09,363.7
1.72786e+09,363.3
1.72786e+09,365.9
1.72786e+09,362.6
1.72786e+09,358.9
1.72786e+09,360.8
1.72786e+09,358.2
1.72786e+09,359.6
1.72786e+09,361.9
1.72786e+09,356.2
1.72786e+09,354.8
1.72787e+09,354.7
1.72787e+09,353.8
1.72787e+09,348.5
1.72787e+09,356.9
1.72788e+09,356.3
1.72788e+09,355
1.72789e+09,352.4
1.72789e+09,357.6
1.72789e+09,354.3
1.72789e+09,353.6
1.72789e+09,356.3
1.72789e+09,352.4
1.72789e+09,357.9
1.72789e+09,352.8
1.72789e+09,351.9
1.72789e+09,353
1.72789e+09,352.2
1.72792e+09,352.3
1.72792e+09,352.2
1.72792e+09,351.8
1.72792e+09,350.9
1.72792e+09,346.4
1.72792e+09,350.9
1.72792e+09,348.2
1.72792e+09,348.5
1.72792e+09,348.5
1.72792e+09,348.6
1.72792e+09,348.6
1.72792e+09,348.3
1.72792e+09,348
1.72792e+09,346.9
1.72792e+09,348.1
1.72793e+09,347.4
1.72793e+09,347.4
1.72793e+09,338.7
1.72793e+09,340.2
1.72793e+09,340
1.72793e+09,340.8
1.72793e+09,338.8
1.72793e+09,338.4
1.72793e+09,339.7
1.72793e+09,340.8
1.72793e+09,338.8
1.72793e+09,342.4
1.72793e+09,339.6
1.72794e+09,339.8
1.72794e+09,340.9
1.72794e+09,337.8
1.72794e+09,335.5
1.72794e+09,338
1.72794e+09,337.3
1.72795e+09,336.7
1.72795e+09,336
1.72795e+09,334.9
1.72795e+09,333.5
1.72795e+09,333.7
1.72795e+09,333.8
1.72795e+09,334.8
1.72795e+09,332.7
1.72795e+09,330.2
1.72795e+09,330.1
1.72795e+09,327.5
1.72795e+09,326.5
1.72795e+09,329
1.72798e+09,329
1.72798e+09,327.3
1.72798e+09,328.2
1.72798e+09,328.2
1.72798e+09,328.2
1.72798e+09,328.3
1.72798e+09,324.4
1.72798e+09,327.8
1.72798e+09,328.6
1.72798e+09,327.3
1.72798e+09,327.3
1.72798e+09,328.6
1.72798e+09,327.7
1.72798e+09,325.8
1.72799e+09,321.2
1.72799e+09,322
1.72799e+09,322.3
1.72799e+09,322.3
1.72799e+09,321.7
1.72799e+09,320.4
1.72799e+09,322.8
1.72799e+09,322.3
1.72799e+09,327.5
1.72799e+09,320.7
1.72799e+09,324.2
1.72799e+09,324.8
1.72799e+09,323.8
1.72799e+09,325
1.72799e+09,324.1
1.72799e+09,323
1.72799e+09,323.9
1.72801e+09,325.1
1.72801e+09,325.1
1.72801e+09,324.6
1.72801e+09,323.3
1.72801e+09,314.7
1.72801e+09,324.2
1.72801e+09,319.5
1.72801e+09,319.3
1.72801e+09,317.7
1.72801e+09,320.9
1.72801e+09,321.1
1.72802e+09,320.4
1.72802e+09,319.7
1.72802e+09,320
1.72802e+09,317.9
1.72802e+09,319
1.72802e+09,319.3
1.72802e+09,319.4
1.72802e+09,319.4
1.72802e+09,319.4
1.72804e+09,319.5
1.72804e+09,370.3
1.72804e+09,372.1
1.72804e+09,372.1
1.72804e+09,372.2
1.72804e+09,372.1
1.72804e+09,372
1.72804e+09,372
1.72804e+09,371.9
1.72804e+09,370.6
1.72804e+09,369
1.72804e+09,370.6
1.72804e+09,370.5
1.72804e+09,371.2
1.72804e+09,368.2
1.72804e+09,360.4
1.72804e+09,355.4
1.72804e+09,360.9
1.72804e+09,369.2
1.72804e+09,363.4
1.72804e+09,363.5
1.72804e+09,363
1.72804e+09,362.9
1.72804e+09,363
1.72804e+09,358.3
1.72804e+09,361.1
1.72804e+09,357.9
1.72804e+09,358.2
1.72805e+09,356.4
1.72805e+09,357.8
1.72805e+09,357.7
1.72805e+09,344.7
1.72805e+09,357.2
1.72805e+09,354.2
1.72805e+09,356.6
1.72805e+09,357.5
1.72805e+09,356.6
1.72805e+09,371.6
1.72805e+09,369.4
1.72805e+09,369.3
1.72805e+09,369.2
1.72806e+09,366.3
1.72806e+09,364.9
